name,subject,x,y
电子科技大学,昆虫学,0.003,2.0000
电子科技大学,环境科学,0.026,2.7410
电子科技大学,进化生物学,0.016,-2.0442
电子科技大学,渔业,0.038,3.2411
电子科技大学,食品科技,0.006,3.1712
电子科技大学,林学,0.004,2.8451
电子科技大学,胃肠病学与肝脏病学,0.005,2.4771
电子科技大学,基因与遗传,0.073,2.8424
电子科技大学,地球化学与地球物理,0.194,2.7051
电子科技大学,自然地理,0.097,3.1334
电子科技大学,地学综合,0.023,2.9331
电子科技大学,老年学,0.032,3.3478
电子科技大学,保健科学与服务,0.011,2.0000
电子科技大学,血液学,0.002,-1.9331
电子科技大学,园艺学,0.022,-1.9645
电子科技大学,影像学与成像技术,0.857,2.8695
电子科技大学,免疫学,0.029,3.0583
电子科技大学,仪器仪表,0.384,2.5603
电子科技大学,替代与补充医学,0.016,-2.2083
电子科技大学,逻辑学,0.019,-2.2588
电子科技大学,海洋与淡水生物学,0.016,3.3722
电子科技大学,生物材料,0.034,2.9739
电子科技大学,硅酸盐材料,0.331,2.7147
电子科技大学,材料表征与测试,0.165,2.6570
电子科技大学,涂层材料与膜材料,0.305,2.6857
电子科技大学,复合材料,0.180,3.8561
电子科技大学,材料综合,0.339,2.6888
电子科技大学,纸质材料和木质材料,0.020,2.0000
电子科技大学,纺织材料,0.124,3.7993
电子科技大学,计算生物学,0.175,2.1072
电子科技大学,应用数学,0.367,2.3024
电子科技大学,数学交叉学科应用,0.520,2.6038
电子科技大学,数学,0.136,2.2093
电子科技大学,力学,0.146,2.7841
电子科技大学,医学信息学,0.070,2.8595
电子科技大学,医学实验室技术,0.020,2.9108
电子科技大学,检验医学,0.039,3.1850
电子科技大学,金属学与冶金工程,0.207,2.2694
电子科技大学,气象学与大气科学,0.031,2.8282
电子科技大学,微生物学,0.011,2.8846
电子科技大学,显微学,0.054,3.0280
电子科技大学,矿物学,0.008,-2.3010
电子科技大学,采矿与矿产加工,0.038,2.0000
电子科技大学,自然科学综合,0.247,2.1318
电子科技大学,纳米科学与技术,0.304,3.0767
电子科技大学,神经影像学,0.339,2.5535
电子科技大学,神经科学,0.171,2.6942
电子科技大学,核科学技术,0.087,-1.2874
电子科技大学,营养和饮食学,0.007,2.0000
电子科技大学,妇产科学,0.003,2.0000
电子科技大学,海洋学,0.015,2.0000
电子科技大学,肿瘤学,0.017,3.6435
电子科技大学,运筹学和管理科学,0.437,2.4735
电子科技大学,眼科学,0.039,3.2882
电子科技大学,光学,0.687,2.4199
电子科技大学,矫形学,0.007,2.0000
电子科技大学,寄生虫学,0.003,2.0000
电子科技大学,药理学与药剂学,0.025,3.2547
电子科技大学,应用物理,0.695,2.4489
电子科技大学,分子与化学物理,0.095,2.4346
电子科技大学,凝聚态物理,0.457,2.4520
电子科技大学,流体和等离子体物理,0.310,2.3832
电子科技大学,计算物理,0.346,2.1150
电子科技大学,物理综合,0.553,2.1360
电子科技大学,核物理,0.089,-1.7988
电子科技大学,粒子与场物理,0.127,2.0951
电子科技大学,生理学,0.027,2.1224
电子科技大学,植物学,0.020,2.4503
电子科技大学,高分子科学,0.132,2.2795
电子科技大学,精神病学,0.075,2.9348
电子科技大学,心理学,0.066,2.2593
电子科技大学,环境与职业健康,0.006,2.4453
电子科技大学,放射核医学与医学影像,0.085,2.5496
电子科技大学,康复医学,0.013,-1.6156
电子科技大学,遥感,0.766,2.9483
电子科技大学,生殖生物学,0.009,-2.0792
电子科技大学,呼吸系统,0.002,-2.0000
电子科技大学,风湿病学,0.013,2.0000
电子科技大学,机器人学,0.229,3.4793
电子科技大学,光谱学,0.105,2.2379
电子科技大学,体育科学,0.007,2.0000
电子科技大学,统计与概率,0.054,2.5160
电子科技大学,药物滥用,0.006,2.0000
电子科技大学,外科学,0.003,2.1761
电子科技大学,电信,1.745,2.6865
电子科技大学,热力学,0.091,2.9542
电子科技大学,毒理学,0.008,3.5623
电子科技大学,移植,0.027,2.0000
电子科技大学,运输科技,0.285,3.3716
电子科技大学,泌尿科学与肾病学,0.006,2.0000
电子科技大学,兽医科学,0.014,3.3490
电子科技大学,水资源,0.029,3.4486
电子科技大学,动物学,0.016,3.0072
东北大学,声学,0.136,2.4055
东北大学,农业经济与政策,0.022,2.0000
东北大学,农业工程,0.011,-1.1871
东北大学,农艺学,0.007,2.4771
东北大学,天文学与天体物理学,0.030,2.3933
东北大学,自动化与控制系统,1.399,2.2217
东北大学,生物化学研究方法,0.029,2.3127
东北大学,生物化学与分子生物学,0.016,2.7893
东北大学,生物学,0.026,2.3080
东北大学,生物物理学,0.033,3.0478
东北大学,生物技术与应用微生物学,0.032,2.7834
东北大学,心脏与心血管系统,0.001,-2.2562
东北大学,细胞生物学,0.010,3.0969
东北大学,分析化学,0.177,2.0465
东北大学,应用化学,0.038,-1.7690
东北大学,无机化学与核化学,0.080,2.6212
东北大学,药物化学,0.021,3.9554
东北大学,化学综合,0.109,2.5222
东北大学,有机化学,0.017,3.5340
东北大学,物理化学,0.124,2.2801
东北大学,临床神经病学,0.003,3.6198
东北大学,人工智能,0.604,2.2024
东北大学,控制论,0.411,2.1339
东北大学,计算机硬件与结构,0.413,-1.4453
东北大学,计算机信息系统,0.426,2.3364
东北大学,计算机交叉学科应用,0.220,2.3832
东北大学,软件工程,0.255,2.5085
东北大学,计算机理论与方法,0.354,2.0421
东北大学,施工与建筑技术,0.070,2.0628
东北大学,结晶学,0.168,-1.2774
东北大学,牙医学与口腔外科学,0.004,2.6021
东北大学,生态学,0.013,2.2964
东北大学,电化学,0.289,2.3924
东北大学,内分泌与代谢,0.004,2.9281
东北大学,能源与燃料,0.125,2.6742
东北大学,航天工程,0.074,2.3321
东北大学,生物医学工程,0.207,2.8691
东北大学,化学工程,0.171,2.2857
东北大学,土木工程,0.082,2.4837
东北大学,电力与电子工程,0.277,2.0945
东北大学,环境工程,0.118,2.8123
东北大学,地质工程,0.259,2.7533
东北大学,工业工程,0.405,2.1500
东北大学,制造工程,0.494,2.3125
东北大学,船舶工程,0.021,2.0000
东北大学,机械工程,0.394,2.8254
东北大学,工程综合,0.523,2.9853
东北大学,海洋工程,0.030,2.0000
东北大学,石油工程,0.074,2.7634
东北大学,环境科学,0.049,2.6373
东北大学,进化生物学,0.013,2.0000
东北大学,食品科技,0.014,2.7472
东北大学,林学,0.008,-2.0000
东北大学,胃肠病学与肝脏病学,0.002,-2.0000
东北大学,基因与遗传,0.009,2.5195
东北大学,地球化学与地球物理,0.016,2.9031
东北大学,自然地理,0.007,-1.8751
东北大学,地质学,0.020,2.8893
东北大学,地学综合,0.067,2.7298
东北大学,老年学,0.016,2.0000
东北大学,保健科学与服务,0.032,2.0000
东北大学,园艺学,0.006,2.0000
东北大学,影像学与成像技术,0.077,3.9494
东北大学,免疫学,0.003,-1.8239
东北大学,仪器仪表,0.405,2.5293
东北大学,替代与补充医学,0.005,2.3680
东北大学,湖泊科学,0.031,2.0000
东北大学,逻辑学,0.019,2.0000
东北大学,海洋与淡水生物学,0.004,-1.5229
东北大学,生物材料,0.208,3.2801
东北大学,硅酸盐材料,0.335,2.3901
东北大学,材料表征与测试,0.345,2.8998
东北大学,涂层材料与膜材料,0.266,2.3334
东北大学,复合材料,0.135,2.9356
东北大学,材料综合,0.422,2.3710
东北大学,纸质材料和木质材料,0.090,2.0000
东北大学,计算生物学,0.225,2.6714
东北大学,应用数学,0.214,2.2605
东北大学,数学交叉学科应用,0.621,2.6751
东北大学,数学,0.070,2.3372
东北大学,力学,0.272,2.6031
东北大学,医学信息学,0.035,2.8129
东北大学,医学实验室技术,0.007,2.0000
东北大学,检验医学,0.012,2.0000
东北大学,金属学与冶金工程,2.059,2.3543
东北大学,气象学与大气科学,0.039,4.0029
东北大学,微生物学,0.018,3.1630
东北大学,显微学,0.054,2.0000
东北大学,矿物学,0.524,3.0024
东北大学,采矿与矿产加工,1.463,2.6973
东北大学,自然科学综合,0.063,3.2033
东北大学,纳米科学与技术,0.232,2.5756
东北大学,神经影像学,0.008,-2.2785
东北大学,神经科学,0.021,2.7927
东北大学,核科学技术,0.041,2.7922
东北大学,营养和饮食学,0.002,2.9542
东北大学,海洋学,0.015,2.0000
东北大学,肿瘤学,0.006,4.9053
东北大学,运筹学和管理科学,0.505,2.3858
东北大学,眼科学,0.002,-2.3010
东北大学,光学,0.174,2.4994
东北大学,病理学,0.005,3.0414
东北大学,药理学与药剂学,0.014,2.7930
东北大学,应用物理,0.166,2.5509
东北大学,分子与化学物理,0.034,2.6782
东北大学,凝聚态物理,0.143,2.4369
东北大学,流体和等离子体物理,0.066,2.6376
东北大学,计算物理,0.114,2.2247
东北大学,物理综合,0.164,-1.9717
东北大学,核物理,0.016,-2.1139
东北大学,粒子与场物理,0.067,2.4221
东北大学,生理学,0.006,-1.5477
东北大学,植物学,0.013,2.9648
东北大学,高分子科学,0.052,-1.5960
东北大学,精神病学,0.003,2.0000
东北大学,心理学,0.006,2.3321
东北大学,环境与职业健康,0.001,-2.0000
东北大学,放射核医学与医学影像,0.060,2.4549
东北大学,遥感,0.041,3.9494
东北大学,生殖生物学,0.005,2.0000
东北大学,机器人学,0.138,3.7830
东北大学,土壤科学,0.022,-2.1498
东北大学,光谱学,0.092,-2.0613
东北大学,体育科学,0.002,-2.3010
东北大学,统计与概率,0.080,2.2464
东北大学,外科学,0.002,-2.0000
东北大学,电信,0.311,2.5417
东北大学,热力学,0.243,2.7157
东北大学,毒理学,0.013,2.1761
东北大学,运输科技,0.085,2.3184
东北大学,兽医科学,0.006,2.0000
东北大学,病毒学,0.003,-2.0170
东北大学,水资源,0.070,2.7434
东北林业大学,声学,0.017,2.0000
东北林业大学,农业经济与政策,0.022,2.0000
东北林业大学,农业工程,0.281,2.9134
东北林业大学,乳业与畜牧科学,0.009,-2.2834
东北林业大学,农业综合,0.037,2.3680
东北林业大学,农艺学,0.142,2.8877
东北林业大学,解剖与形态学,0.020,-1.9111
东北林业大学,自动化与控制系统,0.034,4.6712
东北林业大学,行为科学,0.007,2.0000
东北林业大学,生物化学研究方法,0.064,-1.8633
东北林业大学,生物化学与分子生物学,0.078,2.4403
东北林业大学,生物多样性保护,0.027,2.2619
东北林业大学,生物学,0.031,-2.0839
东北林业大学,生物物理学,0.039,2.5250
东北林业大学,生物技术与应用微生物学,0.108,2.3965
东北林业大学,细胞生物学,0.026,3.0280
东北林业大学,分析化学,0.057,2.0228
东北林业大学,应用化学,0.157,2.4356
东北林业大学,无机化学与核化学,0.012,-2.2024
东北林业大学,药物化学,0.043,2.1544
东北林业大学,化学综合,0.067,3.0234
东北林业大学,有机化学,0.077,2.4056
东北林业大学,物理化学,0.036,2.5442
东北林业大学,人工智能,0.013,2.6284
东北林业大学,控制论,0.014,2.0000
东北林业大学,计算机硬件与结构,0.008,2.0000
东北林业大学,计算机信息系统,0.009,2.0000
东北林业大学,计算机交叉学科应用,0.022,2.4771
东北林业大学,软件工程,0.009,2.0000
东北林业大学,计算机理论与方法,0.005,-2.0000
东北林业大学,施工与建筑技术,0.030,-1.8200
东北林业大学,结晶学,0.009,2.7202
东北林业大学,皮肤病学,0.003,2.0000
东北林业大学,发育生物学,0.027,2.0000
东北林业大学,生态学,0.059,2.7978
东北林业大学,电化学,0.026,3.8913
东北林业大学,内分泌与代谢,0.014,2.9454
东北林业大学,能源与燃料,0.044,2.8892
东北林业大学,生物医学工程,0.007,-1.9887
东北林业大学,化学工程,0.087,2.4743
东北林业大学,土木工程,0.031,-2.0652
东北林业大学,电力与电子工程,0.008,2.7145
东北林业大学,环境工程,0.068,-2.0106
东北林业大学,地质工程,0.013,-2.3010
东北林业大学,工业工程,0.024,4.0170
东北林业大学,制造工程,0.088,2.5115
东北林业大学,机械工程,0.023,2.5330
东北林业大学,工程综合,0.043,3.1461
东北林业大学,昆虫学,0.078,2.7179
东北林业大学,环境科学,0.053,2.2507
东北林业大学,进化生物学,0.053,2.0217
东北林业大学,渔业,0.042,2.0217
东北林业大学,食品科技,0.073,2.4973
东北林业大学,林学,0.777,2.9348
东北林业大学,基因与遗传,0.076,-0.6478
东北林业大学,地球化学与地球物理,0.008,-2.1032
东北林业大学,自然地理,0.021,-1.6118
东北林业大学,地学综合,0.025,2.3933
东北林业大学,血液学,0.002,2.0000
东北林业大学,园艺学,0.124,2.3424
东北林业大学,影像学与成像技术,0.031,-1.8302
东北林业大学,免疫学,0.008,2.0653
东北林业大学,传染病学,0.009,2.8451
东北林业大学,仪器仪表,0.011,-1.0706
东北林业大学,替代与补充医学,0.044,2.2058
东北林业大学,湖泊科学,0.041,2.0000
东北林业大学,海洋与淡水生物学,0.023,2.5273
东北林业大学,生物材料,0.028,2.3438
东北林业大学,硅酸盐材料,0.040,2.6748
东北林业大学,材料表征与测试,0.065,3.4679
东北林业大学,涂层材料与膜材料,0.079,2.3493
东北林业大学,复合材料,0.150,2.6110
东北林业大学,材料综合,0.053,2.7211
东北林业大学,纸质材料和木质材料,1.989,2.7797
东北林业大学,纺织材料,0.280,2.3292
东北林业大学,计算生物学,0.015,2.1249
东北林业大学,应用数学,0.041,2.1496
东北林业大学,数学交叉学科应用,0.078,-1.8137
东北林业大学,数学,0.034,2.9005
东北林业大学,力学,0.018,2.7252
东北林业大学,医学实验室技术,0.020,2.0000
东北林业大学,医学法学,0.010,-2.3010
东北林业大学,检验医学,0.016,2.6021
东北林业大学,金属学与冶金工程,0.053,2.7850
东北林业大学,气象学与大气科学,0.036,2.4895
东北林业大学,微生物学,0.035,2.3485
东北林业大学,显微学,0.161,2.4683
东北林业大学,矿物学,0.015,2.0000
东北林业大学,采矿与矿产加工,0.010,-2.0000
东北林业大学,自然科学综合,0.031,3.4278
东北林业大学,真菌学,0.029,2.6641
东北林业大学,纳米科学与技术,0.034,2.8300
东北林业大学,神经科学,0.002,2.0000
东北林业大学,核科学技术,0.024,3.0048
东北林业大学,营养和饮食学,0.040,2.3624
东北林业大学,妇产科学,0.002,2.0000
东北林业大学,海洋学,0.009,2.0000
东北林业大学,肿瘤学,0.005,2.6021
东北林业大学,运筹学和管理科学,0.007,3.1950
东北林业大学,光学,0.031,2.4469
东北林业大学,鸟类学,0.066,2.0000
东北林业大学,寄生虫学,0.017,2.0000
东北林业大学,病理学,0.003,2.0000
东北林业大学,药理学与药剂学,0.037,2.2323
东北林业大学,应用物理,0.027,2.5863
东北林业大学,分子与化学物理,0.015,-1.0880
东北林业大学,凝聚态物理,0.029,2.5331
东北林业大学,流体和等离子体物理,0.002,2.0872
东北林业大学,计算物理,0.011,-2.1597
东北林业大学,物理综合,0.008,-2.2598
东北林业大学,生理学,0.022,2.7266
东北林业大学,植物学,0.215,2.3067
东北林业大学,高分子科学,0.180,2.2775
东北林业大学,环境与职业健康,0.004,2.0000
东北林业大学,放射核医学与医学影像,0.001,-2.0000
东北林业大学,遥感,0.045,-1.1447
东北林业大学,生殖生物学,0.033,2.4771
东北林业大学,呼吸系统,0.002,2.0000
东北林业大学,土壤科学,0.135,2.6585
东北林业大学,光谱学,0.063,3.3239
东北林业大学,统计与概率,0.004,2.0000
东北林业大学,电信,0.005,2.0000
东北林业大学,热力学,0.017,3.8513
东北林业大学,毒理学,0.040,2.8185
东北林业大学,运输科技,0.030,2.0000
东北林业大学,兽医科学,0.047,2.9863
东北林业大学,病毒学,0.045,2.4119
东北林业大学,水资源,0.046,2.7640
东北林业大学,动物学,0.077,2.0544
东北农业大学,农业工程,0.260,2.8562
东北农业大学,乳业与畜牧科学,0.308,2.2939
东北农业大学,农业综合,0.189,-1.6660
东北农业大学,农艺学,0.180,2.2152
东北农业大学,过敏,0.031,2.0000
东北农业大学,解剖与形态学,0.030,-1.6990
东北农业大学,自动化与控制系统,0.007,2.0000
东北农业大学,行为科学,0.013,2.8451
东北农业大学,生物化学研究方法,0.042,-1.8150
东北农业大学,生物化学与分子生物学,0.117,2.7740
东北农业大学,生物多样性保护,0.008,3.1461
东北农业大学,生物学,0.029,2.4628
东北农业大学,生物物理学,0.051,2.7716
东北农业大学,生物技术与应用微生物学,0.180,2.5493
东北农业大学,细胞与组织工程,0.053,3.2175
东北农业大学,细胞生物学,0.063,3.0813
东北农业大学,分析化学,0.017,3.2268
东北农业大学,应用化学,0.102,2.1265
东北农业大学,无机化学与核化学,0.002,-2.3010
东北农业大学,药物化学,0.020,2.7280
东北农业大学,化学综合,0.018,3.0567
东北农业大学,有机化学,0.045,3.1569
东北农业大学,物理化学,0.003,-1.7921
东北农业大学,临床神经病学,0.002,2.0000
东北农业大学,人工智能,0.004,2.3010
东北农业大学,计算机信息系统,0.001,-2.3010
东北农业大学,计算机交叉学科应用,0.006,-2.2380
东北农业大学,危重症监护医学,0.004,2.0000
东北农业大学,结晶学,0.012,-2.3010
东北农业大学,牙医学与口腔外科学,0.004,2.0000
东北农业大学,发育生物学,0.090,2.9912
东北农业大学,生态学,0.016,2.4430
东北农业大学,电化学,0.014,-1.8988
东北农业大学,内分泌与代谢,0.103,3.2232
东北农业大学,能源与燃料,0.025,2.1776
东北农业大学,生物医学工程,0.012,4.6893
东北农业大学,化学工程,0.022,2.3197
东北农业大学,土木工程,0.018,2.5048
东北农业大学,电力与电子工程,0.001,2.0000
东北农业大学,环境工程,0.027,3.1513
东北农业大学,工业工程,0.012,2.0000
东北农业大学,制造工程,0.007,2.0000
东北农业大学,机械工程,0.005,2.6261
东北农业大学,工程综合,0.009,-2.1513
东北农业大学,昆虫学,0.078,3.4983
东北农业大学,环境科学,0.063,2.9706
东北农业大学,进化生物学,0.016,2.0580
东北农业大学,渔业,0.042,-1.5396
东北农业大学,食品科技,0.273,2.4364
东北农业大学,林学,0.012,2.0000
东北农业大学,胃肠病学与肝脏病学,0.003,-2.1549
东北农业大学,基因与遗传,0.119,2.4328
东北农业大学,自然地理,0.004,2.0000
东北农业大学,地学综合,0.016,2.0000
东北农业大学,血液学,0.004,2.0000
东北农业大学,园艺学,0.197,-1.6812
东北农业大学,影像学与成像技术,0.005,3.6180
东北农业大学,免疫学,0.067,2.3955
东北农业大学,传染病学,0.020,2.5502
东北农业大学,仪器仪表,0.008,2.0000
东北农业大学,替代与补充医学,0.022,2.3680
东北农业大学,湖泊科学,0.010,2.0000
东北农业大学,海洋与淡水生物学,0.020,2.6143
东北农业大学,生物材料,0.037,3.0370
东北农业大学,材料表征与测试,0.007,-2.0000
东北农业大学,涂层材料与膜材料,0.006,3.0586
东北农业大学,复合材料,0.010,2.0000
东北农业大学,材料综合,0.004,3.4006
东北农业大学,纸质材料和木质材料,0.070,2.0000
东北农业大学,纺织材料,0.008,2.0000
东北农业大学,计算生物学,0.006,-2.2676
东北农业大学,应用数学,0.001,-2.3010
东北农业大学,数学交叉学科应用,0.013,2.0000
东北农业大学,数学,0.001,2.0000
东北农业大学,力学,0.002,2.0000
东北农业大学,医学实验室技术,0.007,-2.2139
东北农业大学,检验医学,0.041,2.3638
东北农业大学,金属学与冶金工程,0.002,2.0000
东北农业大学,气象学与大气科学,0.011,2.0000
东北农业大学,微生物学,0.181,2.6556
东北农业大学,显微学,0.018,-2.0000
东北农业大学,自然科学综合,0.027,3.5139
东北农业大学,纳米科学与技术,0.003,2.0000
东北农业大学,神经科学,0.003,-0.3665
东北农业大学,营养和饮食学,0.054,2.3368
东北农业大学,妇产科学,0.009,-1.5865
东北农业大学,海洋学,0.003,2.0000
东北农业大学,肿瘤学,0.010,2.8077
东北农业大学,运筹学和管理科学,0.002,-2.0000
东北农业大学,光学,0.003,2.0000
东北农业大学,寄生虫学,0.069,3.4624
东北农业大学,病理学,0.010,2.8829
东北农业大学,儿科学,0.001,2.0000
东北农业大学,周围血管病学,0.002,-2.0000
东北农业大学,药理学与药剂学,0.043,2.5433
东北农业大学,应用物理,0.002,2.8960
东北农业大学,分子与化学物理,0.001,2.0000
东北农业大学,凝聚态物理,0.003,2.0000
东北农业大学,物理综合,0.005,2.9183
东北农业大学,生理学,0.031,2.8451
东北农业大学,植物学,0.178,2.4117
东北农业大学,高分子科学,0.023,4.2841
东北农业大学,环境与职业健康,0.003,2.2688
东北农业大学,放射核医学与医学影像,0.001,-2.0000
东北农业大学,遥感,0.005,3.6180
东北农业大学,生殖生物学,0.135,2.2068
东北农业大学,风湿病学,0.004,-2.0000
东北农业大学,土壤科学,0.135,2.6192
东北农业大学,光谱学,0.052,2.1440
东北农业大学,统计与概率,0.006,-2.2341
东北农业大学,外科学,0.001,-2.3010
东北农业大学,电信,0.001,-2.0000
东北农业大学,热力学,0.005,2.3522
东北农业大学,毒理学,0.143,2.8921
东北农业大学,移植,0.009,2.0000
东北农业大学,热带医学,0.006,2.0000
东北农业大学,兽医科学,0.167,2.7222
东北农业大学,病毒学,0.201,2.2935
东北农业大学,水资源,0.066,3.1120
东北农业大学,动物学,0.018,-1.4994
东北师范大学,声学,0.009,-2.3010
东北师范大学,农业经济与政策,0.022,2.0000
东北师范大学,农业工程,0.037,2.0567
东北师范大学,农业综合,0.031,-1.9197
东北师范大学,农艺学,0.050,-1.9033
东北师范大学,天文学与天体物理学,0.012,-1.9887
东北师范大学,听力学与语言病理学,0.018,-2.3010
东北师范大学,自动化与控制系统,0.047,2.3076
东北师范大学,行为科学,0.029,2.7782
东北师范大学,生物化学研究方法,0.069,2.3181
东北师范大学,生物化学与分子生物学,0.071,2.4767
东北师范大学,生物多样性保护,0.046,2.6195
东北师范大学,生物学,0.051,2.2501
东北师范大学,生物物理学,0.069,-0.0646
东北师范大学,生物技术与应用微生物学,0.042,2.2106
东北师范大学,心脏与心血管系统,0.004,-1.6021
东北师范大学,细胞与组织工程,0.008,2.0000
东北师范大学,细胞生物学,0.043,2.7674
东北师范大学,分析化学,0.091,-1.7336
东北师范大学,应用化学,0.133,2.1820
东北师范大学,无机化学与核化学,0.553,-1.8060
东北师范大学,药物化学,0.035,-2.1065
东北师范大学,化学综合,0.270,2.2845
东北师范大学,有机化学,0.154,-1.1687
东北师范大学,物理化学,0.148,-1.1258
东北师范大学,临床神经病学,0.001,2.0000
东北师范大学,人工智能,0.058,2.0549
东北师范大学,计算机硬件与结构,0.011,2.6628
东北师范大学,计算机信息系统,0.035,2.5947
东北师范大学,计算机交叉学科应用,0.107,2.5488
东北师范大学,软件工程,0.019,2.3514
东北师范大学,计算机理论与方法,0.046,2.5665
东北师范大学,结晶学,0.580,-1.6589
东北师范大学,发育生物学,0.005,-2.0000
东北师范大学,生态学,0.099,2.7974
东北师范大学,科学教育,0.010,2.0000
东北师范大学,电化学,0.131,2.0020
东北师范大学,内分泌与代谢,0.008,2.0000
东北师范大学,能源与燃料,0.057,2.9111
东北师范大学,航天工程,0.006,3.0048
东北师范大学,生物医学工程,0.028,3.2263
东北师范大学,化学工程,0.052,2.5658
东北师范大学,土木工程,0.036,2.4838
东北师范大学,电力与电子工程,0.017,-1.9579
东北师范大学,环境工程,0.108,2.5768
东北师范大学,地质工程,0.006,2.0000
东北师范大学,工业工程,0.016,2.9249
东北师范大学,制造工程,0.007,2.6198
东北师范大学,机械工程,0.004,2.0000
东北师范大学,工程综合,0.071,2.8288
东北师范大学,昆虫学,0.034,2.7690
东北师范大学,环境科学,0.097,2.4593
东北师范大学,进化生物学,0.053,2.6365
东北师范大学,渔业,0.004,-2.1996
东北师范大学,食品科技,0.021,2.8480
东北师范大学,林学,0.035,3.0462
东北师范大学,胃肠病学与肝脏病学,0.002,-2.2576
东北师范大学,基因与遗传,0.035,2.6920
东北师范大学,地球化学与地球物理,0.012,2.7447
东北师范大学,自然地理,0.050,3.0704
东北师范大学,地质学,0.020,2.0000
东北师范大学,地学综合,0.023,2.8992
东北师范大学,保健科学与服务,0.005,2.0000
东北师范大学,血液学,0.014,3.3304
东北师范大学,园艺学,0.011,-2.1282
东北师范大学,影像学与成像技术,0.092,3.1427
东北师范大学,免疫学,0.011,-1.7604
东北师范大学,仪器仪表,0.036,2.2295
东北师范大学,替代与补充医学,0.016,-2.0074
东北师范大学,湖泊科学,0.041,2.0000
东北师范大学,海洋与淡水生物学,0.018,2.9542
东北师范大学,生物材料,0.117,3.6816
东北师范大学,硅酸盐材料,0.068,2.9690
东北师范大学,材料表征与测试,0.014,2.0000
东北师范大学,涂层材料与膜材料,0.057,2.0217
东北师范大学,复合材料,0.015,2.5473
东北师范大学,材料综合,0.101,2.0436
东北师范大学,纸质材料和木质材料,0.020,-2.2857
东北师范大学,纺织材料,0.288,2.8938
东北师范大学,计算生物学,0.193,2.3561
东北师范大学,应用数学,0.185,2.0013
东北师范大学,数学交叉学科应用,0.137,2.4194
东北师范大学,数学,0.158,-1.7758
东北师范大学,力学,0.015,2.4576
东北师范大学,医学信息学,0.035,2.3795
东北师范大学,医学实验室技术,0.007,-1.8239
东北师范大学,医学法学,0.030,2.0000
东北师范大学,检验医学,0.025,3.0845
东北师范大学,金属学与冶金工程,0.029,2.2041
东北师范大学,气象学与大气科学,0.053,3.0476
东北师范大学,微生物学,0.012,-1.8424
东北师范大学,显微学,0.018,-2.0000
东北师范大学,自然科学综合,0.067,3.6886
东北师范大学,真菌学,0.010,-2.1724
东北师范大学,纳米科学与技术,0.110,2.1028
东北师范大学,神经科学,0.014,3.0228
东北师范大学,核科学技术,0.024,2.0000
东北师范大学,营养和饮食学,0.005,2.4628
东北师范大学,海洋学,0.003,-2.0000
东北师范大学,肿瘤学,0.018,2.7146
东北师范大学,运筹学和管理科学,0.020,-2.0661
东北师范大学,眼科学,0.002,-1.7570
东北师范大学,光学,0.095,2.4505
东北师范大学,鸟类学,0.033,-2.1091
东北师范大学,耳鼻咽喉学,0.004,2.0000
东北师范大学,古生物学,0.014,-2.0580
东北师范大学,寄生虫学,0.007,2.0000
东北师范大学,病理学,0.005,3.0414
东北师范大学,儿科学,0.003,2.0000
东北师范大学,药理学与药剂学,0.033,2.1570
东北师范大学,应用物理,0.067,2.1184
东北师范大学,分子与化学物理,0.155,-1.3048
东北师范大学,凝聚态物理,0.062,-1.5967
东北师范大学,流体和等离子体物理,0.031,2.8062
东北师范大学,计算物理,0.167,2.6352
东北师范大学,物理综合,0.076,2.4207
东北师范大学,核物理,0.032,2.6792
东北师范大学,粒子与场物理,0.025,-2.1145
东北师范大学,生理学,0.012,-1.7994
东北师范大学,植物学,0.131,-1.5233
东北师范大学,高分子科学,0.092,-1.4731
东北师范大学,精神病学,0.002,2.0000
东北师范大学,心理学,0.014,3.0107
东北师范大学,环境与职业健康,0.014,4.5899
东北师范大学,放射核医学与医学影像,0.001,-2.2863
东北师范大学,遥感,0.108,3.2059
东北师范大学,风湿病学,0.004,-2.0000
东北师范大学,土壤科学,0.126,-1.9339
东北师范大学,光谱学,0.105,2.1865
东北师范大学,统计与概率,0.197,2.0633
东北师范大学,外科学,0.001,2.0000
东北师范大学,电信,0.020,3.0182
东北师范大学,热力学,0.007,2.0681
东北师范大学,毒理学,0.046,2.8243
东北师范大学,移植,0.005,2.0000
东北师范大学,兽医科学,0.006,2.0000
东北师范大学,病毒学,0.014,3.0414
东北师范大学,水资源,0.052,2.4930
东北师范大学,动物学,0.052,-1.4734
东华大学,声学,0.051,2.9238
东华大学,农业工程,0.159,2.8504
东华大学,乳业与畜牧科学,0.003,-2.0000
东华大学,农业综合,0.011,2.3680
东华大学,农艺学,0.028,3.6556
东华大学,自动化与控制系统,0.245,2.3996
东华大学,生物化学研究方法,0.019,-1.9182
东华大学,生物化学与分子生物学,0.025,2.0437
东华大学,生物多样性保护,0.004,3.0607
东华大学,生物学,0.018,-2.0588
东华大学,生物物理学,0.082,2.0604
东华大学,生物技术与应用微生物学,0.049,2.3308
东华大学,细胞与组织工程,0.076,2.9459
东华大学,细胞生物学,0.009,2.6221
东华大学,分析化学,0.066,2.1551
东华大学,应用化学,0.194,2.0714
东华大学,无机化学与核化学,0.063,2.5895
东华大学,药物化学,0.023,2.7355
东华大学,化学综合,0.191,2.8690
